doc_id,chars,sp_tokens,custom_tokens,delta_sp_minus_custom
35559,1917,761,791,-30
35560,1646,692,703,-11
35561,994,419,427,-8
35562,3322,1300,1309,-9
35563,2698,1084,1114,-30
35564,5569,2178,2236,-58
35565,675,313,318,-5
35566,2651,1116,1148,-32
35567,361,158,168,-10
35568,1066,453,476,-23
35569,1584,732,740,-8
35570,599,249,252,-3
35571,1116,471,483,-12
35572,1811,747,776,-29
35573,350,144,151,-7
35574,2715,1105,1150,-45
35575,2085,874,923,-49
35576,2722,1094,1143,-49
35577,3386,1271,1296,-25
35578,4896,2510,2552,-42
35579,4829,1806,1841,-35
35580,1171,469,495,-26
35581,19386,7520,7718,-198
35582,710,261,271,-10
35583,706,278,286,-8
35584,378,154,160,-6
35585,991,389,409,-20
35586,4886,1881,1940,-59
35587,2045,935,961,-26
35588,1522,601,630,-29
35589,6834,3287,3413,-126
35590,757,292,302,-10
35591,3438,1344,1358,-14
35592,16019,6342,6493,-151
35593,677,335,340,-5
35594,387,194,205,-11
35595,567,269,275,-6
35596,1294,535,552,-17
35597,7162,3278,3346,-68
35598,1562,699,730,-31
35599,907,360,362,-2
35600,1780,688,703,-15
35601,1015,375,394,-19
35602,1340,595,606,-11
35603,4354,2044,2103,-59
35604,3923,1714,1746,-32
35605,13188,5106,5225,-119
35606,321,151,161,-10
35607,3275,1372,1416,-44
35608,384,178,180,-2
35609,2752,1091,1146,-55
35610,964,378,387,-9
35611,749,326,337,-11
35612,485,223,226,-3
35613,1327,604,630,-26
35614,3888,1631,1687,-56
35615,2827,1236,1277,-41
35616,1469,672,695,-23
35617,4797,1957,2000,-43
35618,3612,1494,1531,-37
35619,3185,1355,1395,-40
35620,382,158,167,-9
35621,11883,4779,5016,-237
35622,547,229,233,-4
35623,1892,919,928,-9
35624,7282,2816,2924,-108
35625,1842,755,782,-27
35626,931,395,395,0
35627,1106,456,462,-6
35628,524,243,257,-14
35629,19632,7533,7729,-196
35630,626,263,276,-13
35631,931,349,355,-6
35632,934,404,420,-16
35633,1542,579,606,-27
35634,617,242,247,-5
35635,673,273,279,-6
35636,8783,3975,4059,-84
35637,562,248,256,-8
35638,1504,582,595,-13
35639,1007,429,444,-15
35640,626,245,251,-6
35641,653,275,291,-16
35642,1256,596,613,-17
35643,1404,645,663,-18
35644,3368,1348,1382,-34
35645,700,274,283,-9
35646,2367,957,979,-22
35647,787,340,363,-23
35648,5973,2654,2721,-67
35649,8288,3352,3462,-110
35650,860,317,329,-12
35651,8095,3213,3290,-77
35652,4643,2378,2409,-31
35653,418,177,178,-1
35654,632,259,267,-8
35655,4985,1939,1994,-55
35656,436,212,221,-9
35657,1061,431,440,-9
35658,1838,977,1021,-44
35659,695,317,332,-15
35660,5855,2299,2327,-28
35661,435,186,193,-7
35662,5818,2239,2300,-61
35663,896,417,432,-15
35664,3163,1295,1346,-51
35665,7192,3051,3132,-81
35666,823,445,453,-8
35667,7612,3219,3304,-85
35668,4132,1602,1647,-45
35669,12260,4692,4873,-181
35670,1368,534,543,-9
35671,6222,2682,2764,-82
35672,6161,2399,2587,-188
35673,3523,1456,1498,-42
35674,6366,2779,2831,-52
35675,440,204,208,-4
35676,7570,3055,3142,-87
35677,380,159,166,-7
35678,382,175,184,-9
35679,829,356,366,-10
35680,24297,9564,9878,-314
35681,1933,811,820,-9
35682,902,430,440,-10
35683,1837,777,799,-22
35684,646,317,322,-5
35685,381,170,174,-4
35686,3029,1345,1424,-79
35687,1383,578,609,-31
35688,1590,637,655,-18
35689,2550,1029,1050,-21
35690,704,265,281,-16
35691,750,335,345,-10
35692,601,250,256,-6
35693,4601,1765,1814,-49
35694,5776,2293,2347,-54
35695,476,177,184,-7
35696,473,215,215,0
35697,2401,929,963,-34
35698,815,335,343,-8
35699,1519,600,615,-15
35700,4375,1786,1798,-12
35701,4483,1857,1901,-44
35702,2196,814,830,-16
35703,2803,1154,1173,-19
35704,3816,1607,1637,-30
35705,3463,1482,1549,-67
35706,1290,515,520,-5
35707,355,169,171,-2
35708,6261,2485,2573,-88
35709,2003,839,870,-31
35710,2760,1356,1390,-34
35711,1288,578,592,-14
35712,743,351,363,-12
35713,1688,685,702,-17
35714,2719,1322,1381,-59
35715,437,175,177,-2
35716,1502,633,657,-24
35717,594,280,284,-4
35718,13315,5526,5560,-34
35719,2309,886,952,-66
35720,9214,3701,3790,-89
35721,4525,1819,1867,-48
35722,730,282,293,-11
35723,969,421,438,-17
35724,1720,726,738,-12
35725,2935,1217,1248,-31
35726,500,194,198,-4
35727,1709,1073,1106,-33
35728,15129,6107,6177,-70
35729,3361,1313,1344,-31
35730,543,237,245,-8
35731,1394,633,644,-11
35732,7483,3320,3463,-143
35733,4108,1812,1862,-50
35734,300,130,134,-4
35735,608,250,254,-4
35736,3335,1430,1454,-24
35737,1620,711,726,-15
35738,3203,1413,1429,-16
35739,422,179,191,-12
35740,5049,2063,2164,-101
35741,1632,637,651,-14
35742,475,200,204,-4
35743,1340,558,587,-29
35744,1012,418,439,-21
35745,4814,1926,2003,-77
35746,4150,1772,1830,-58
35747,10487,5114,5264,-150
35748,463,211,215,-4
35749,527,311,321,-10
35750,522,220,228,-8
35751,754,320,329,-9
35752,1959,766,793,-27
35753,4474,1843,1919,-76
35754,4173,1675,1720,-45
35755,1905,789,816,-27
35756,513,199,204,-5
35757,3174,1371,1398,-27
35758,586,224,232,-8
35759,8693,4047,4241,-194
35760,804,325,332,-7
35761,5698,2137,2211,-74
35762,1346,565,585,-20
35763,842,343,347,-4
35764,2883,1265,1279,-14
35765,1722,715,735,-20
35766,14068,5838,6058,-220
35767,727,325,331,-6
35768,2639,1157,1190,-33
35769,4826,1910,1956,-46
35770,3340,1307,1355,-48
35771,5551,2308,2379,-71
35772,1924,857,874,-17
35773,2158,883,907,-24
35774,2751,1126,1144,-18
35775,1900,852,855,-3
35776,1257,473,495,-22
35777,4250,1630,1680,-50
35778,585,300,314,-14
35779,2512,1001,1039,-38
35780,2523,1157,1169,-12
35781,1443,584,631,-47
35782,461,215,219,-4
35783,9416,4210,4324,-114
35784,712,291,302,-11
35785,1752,606,624,-18
35786,2098,866,886,-20
35787,1989,790,806,-16
35788,2849,1184,1217,-33
35789,1202,482,504,-22
35790,2332,944,969,-25
35791,3838,1539,1589,-50
35792,797,393,393,0
35793,603,277,291,-14
35794,2917,1321,1353,-32
35795,748,352,369,-17
35796,1793,885,908,-23
35797,716,278,277,1
35798,7741,2938,3043,-105
35799,521,279,288,-9
35800,14679,6173,6322,-149
35801,420,207,213,-6
35802,713,314,328,-14
35803,3273,1392,1429,-37
35804,4354,1795,1915,-120
35805,356,150,154,-4
35806,1343,538,549,-11
35807,2691,1102,1141,-39
35808,1137,518,542,-24
35809,359,174,179,-5
35810,1646,823,835,-12
35811,506,211,216,-5
35812,5677,2251,2340,-89
35813,5547,2263,2298,-35
35814,1982,803,800,3
35815,499,202,210,-8
35816,1164,457,462,-5
35817,807,335,353,-18
35818,1473,595,610,-15
35819,1482,680,714,-34
35820,1736,786,813,-27
35821,606,277,284,-7
35822,447,202,214,-12
35823,1083,478,511,-33
35824,1020,433,451,-18
35825,2448,1030,1061,-31
35826,864,387,393,-6
35827,2499,1075,1101,-26
35828,1404,533,556,-23
35829,3245,1399,1446,-47
35830,2304,862,876,-14
35831,2331,945,971,-26
35832,6382,2777,2835,-58
35833,447,187,196,-9
35834,1829,801,829,-28
35835,10065,3985,4075,-90
35836,1689,671,689,-18
35837,1507,657,672,-15
35838,727,332,340,-8
35839,375,169,180,-11
35840,6737,2620,2718,-98
35841,1889,775,798,-23
35842,1397,579,613,-34
35843,901,356,372,-16
35844,611,275,270,5
35845,3958,1554,1623,-69
35846,1105,466,484,-18
35847,715,298,308,-10
35848,4373,1799,1851,-52
35849,2659,1050,1084,-34
35850,2897,1138,1149,-11
35851,9038,3721,3804,-83
35852,1828,839,866,-27
35853,30169,12763,13052,-289
35854,3934,1831,1866,-35
35855,310,176,180,-4
35856,431,198,201,-3
35857,2070,777,795,-18
35858,3810,1506,1560,-54
35859,2276,972,997,-25
35860,2007,726,764,-38
35861,1651,669,693,-24
35862,3403,1466,1517,-51
35863,2709,1103,1135,-32
35864,614,269,277,-8
35865,6401,2856,2913,-57
35866,1291,539,555,-16
35867,839,434,450,-16
35868,3030,1216,1222,-6
35869,3305,1325,1374,-49
35870,877,359,366,-7
35871,1928,733,756,-23
35872,916,403,409,-6
35873,3620,1415,1451,-36
35874,1820,678,695,-17
35875,647,292,294,-2
35876,581,325,345,-20
35877,963,371,378,-7
35878,5842,2876,2949,-73
35879,2304,942,978,-36
35880,3033,1312,1353,-41
35881,3892,1520,1598,-78
35882,806,296,315,-19
35883,5949,2562,2670,-108
35884,580,234,246,-12
35885,1568,779,797,-18
35886,5569,2290,2359,-69
35887,331,125,130,-5
35888,2118,824,837,-13
35889,450,198,209,-11
35890,250,107,104,3
35891,1890,769,790,-21
35892,1056,459,474,-15
35893,1705,749,758,-9
35894,3035,1228,1236,-8
35895,12464,4790,4882,-92
35896,1813,701,726,-25
35897,556,252,257,-5
35898,775,362,369,-7
35899,745,318,336,-18
35900,1668,740,759,-19
35901,2419,995,1022,-27
35902,425,201,207,-6
35903,701,307,312,-5
35904,477,215,220,-5
35905,920,404,418,-14
35906,1855,774,804,-30
35907,3228,1307,1357,-50
35908,2531,994,1031,-37
35909,335,155,154,1
35910,2313,905,954,-49
35911,4033,1755,1795,-40
35912,1102,461,467,-6
35913,2218,935,952,-17
35914,2874,1118,1168,-50
35915,485,243,252,-9
35916,1500,585,602,-17
35917,584,369,384,-15
35918,3126,1357,1397,-40
35919,1229,551,564,-13
35920,2918,1203,1236,-33
35921,428,183,184,-1
35922,293,151,154,-3
35923,6176,2274,2316,-42
35924,16998,6497,6685,-188
35925,1691,805,818,-13
35926,9117,3686,3773,-87
35927,2758,1155,1188,-33
35928,2959,1137,1191,-54
35929,5573,2158,2237,-79
35930,2165,929,943,-14
35931,4346,1759,1797,-38
35932,337,140,149,-9
35933,1911,759,780,-21
35934,282,112,116,-4
35935,764,325,337,-12
35936,5855,2176,2269,-93
35937,1924,900,920,-20
35938,2943,1563,1538,25
35939,410,172,177,-5
35940,864,339,354,-15
35941,1100,451,462,-11
35942,1375,656,666,-10
35943,1660,694,730,-36
35944,376,156,166,-10
35945,2087,846,864,-18
35946,3851,1525,1569,-44
35947,3389,1347,1393,-46
35948,1974,908,922,-14
35949,3414,1319,1357,-38
35950,2321,1116,1152,-36
35951,1581,777,803,-26
35952,3152,1280,1320,-40
35953,3175,1263,1313,-50
35954,7121,2870,2973,-103
35955,536,228,231,-3
35956,673,276,283,-7
35957,632,304,321,-17
35958,377,173,181,-8
35959,955,426,442,-16
35960,5962,2360,2450,-90
35961,2944,1183,1219,-36
35962,613,296,312,-16
35963,2357,854,876,-22
35964,2870,1126,1165,-39
35965,3872,1557,1629,-72
35966,1791,696,709,-13
35967,5818,2401,2479,-78
35968,5031,1926,1959,-33
35969,4996,2009,2067,-58
35970,3873,1566,1605,-39
35971,1072,431,441,-10
35972,1789,793,806,-13
35973,863,407,411,-4
35974,1021,431,446,-15
35975,6546,2482,2524,-42
35976,862,369,377,-8
35977,1322,523,554,-31
35978,2455,990,1043,-53
35979,475,205,213,-8
35980,12044,4794,4993,-199
35981,3933,1575,1627,-52
35982,595,295,308,-13
35983,2192,955,975,-20
35984,1057,429,443,-14
35985,436,188,195,-7
35986,1649,830,887,-57
35987,844,340,342,-2
35988,4731,1958,2019,-61
35989,648,278,283,-5
35990,1540,642,663,-21
35991,1082,447,459,-12
35992,2365,1026,1075,-49
35993,1823,723,759,-36
35994,711,295,295,0
35995,639,310,313,-3
35996,3331,1448,1534,-86
35997,262,106,109,-3
35998,1213,516,525,-9
35999,1757,751,784,-33
36000,6617,2766,2864,-98
36001,352,181,188,-7
36002,1529,552,575,-23
36003,5185,2058,2109,-51
36004,678,257,271,-14
36005,743,413,413,0
36006,1628,591,614,-23
36007,5444,2840,2906,-66
36008,3231,1367,1407,-40
36009,979,397,405,-8
36010,1127,539,548,-9
36011,2061,928,954,-26
36012,1134,446,464,-18
36013,447,201,201,0
36014,10713,4069,4160,-91
36015,503,243,244,-1
36016,4463,1821,1868,-47
36017,1337,639,665,-26
36018,1483,619,626,-7
36019,730,276,301,-25
36020,934,389,389,0
36021,4560,1808,1890,-82
36022,3175,1291,1310,-19
36023,1689,724,747,-23
36024,764,374,381,-7
36025,2942,1211,1253,-42
36026,951,457,475,-18
36027,2450,1116,1156,-40
36028,1329,615,628,-13
36029,4698,1917,2005,-88
36030,4050,3961,3975,-14
36031,12792,6884,7020,-136
36032,786,304,316,-12
36033,1490,609,630,-21
36034,2009,813,850,-37
36035,1575,682,709,-27
36036,726,295,298,-3
36037,5164,2077,2148,-71
36038,851,334,344,-10
36039,726,322,345,-23
36040,2582,1040,1076,-36
36041,3574,1471,1511,-40
36042,8470,3923,4001,-78
36043,2512,1113,1140,-27
36044,1136,506,525,-19
36045,2171,996,1044,-48
36046,947,405,422,-17
36047,1154,499,507,-8
36048,1820,886,929,-43
36049,536,230,238,-8
36050,348,147,152,-5
36051,5874,2311,2383,-72
36052,627,263,268,-5
36053,408,157,163,-6
36054,4697,1908,1963,-55
36055,1663,659,674,-15
36056,1215,469,488,-19
36057,806,323,333,-10
36058,553,211,222,-11
36059,1126,523,546,-23
36060,1053,480,484,-4
36061,1023,433,460,-27
36062,613,253,254,-1
36063,481,222,231,-9
36064,1974,909,935,-26
36065,2232,875,897,-22
36066,1524,631,635,-4
36067,1262,528,536,-8
36068,2168,905,924,-19
36069,620,261,269,-8
36070,1520,640,654,-14
36071,3784,1488,1526,-38
36072,1395,569,586,-17
36073,958,407,421,-14
36074,1751,705,730,-25
36075,2053,848,868,-20
36076,7971,3295,3379,-84
36077,2175,784,845,-61
36078,1570,622,653,-31
36079,785,316,338,-22
36080,321,156,167,-11
36081,944,458,443,15
36082,1666,697,703,-6
36083,695,275,284,-9
36084,922,400,413,-13
36085,3132,1317,1404,-87
36086,3239,1322,1355,-33
36087,1352,547,585,-38
36088,395,172,180,-8
36089,2799,1072,1099,-27
36090,1106,494,517,-23
36091,1235,512,512,0
36092,3221,1208,1273,-65
36093,1747,643,672,-29
36094,9121,3883,4005,-122
36095,2172,888,915,-27
36096,2151,905,922,-17
36097,826,321,341,-20
36098,2294,981,1019,-38
36099,1742,735,759,-24
36100,1033,400,405,-5
36101,14915,5803,6006,-203
36102,574,237,245,-8
36103,1770,683,711,-28
36104,4963,2158,2205,-47
36105,28676,11682,11948,-266
36106,4913,1977,2053,-76
36107,16231,6813,6958,-145
36108,4118,1759,1801,-42
36109,3934,1601,1654,-53
36110,917,399,404,-5
36111,3413,1412,1453,-41
36112,1951,727,758,-31
36113,2238,1123,1144,-21
36114,2646,1046,1065,-19
36115,4028,1602,1666,-64
36116,1063,439,454,-15
36117,325,154,158,-4
36118,950,373,386,-13
36119,285,151,159,-8
36120,1775,643,697,-54
36121,1689,679,699,-20
36122,557,277,275,2
36123,683,340,345,-5
36124,5048,2283,2326,-43
36125,927,341,353,-12
36126,933,378,394,-16
36127,2273,906,946,-40
36128,1371,580,605,-25
36129,14703,5903,6108,-205
36130,1550,661,683,-22
36131,676,296,290,6
36132,4965,2052,2116,-64
36133,20773,8382,8562,-180
36134,1286,597,610,-13
36135,14059,5713,5833,-120
36136,3239,1316,1367,-51
36137,501,196,197,-1
36138,591,239,244,-5
36139,7299,2935,3003,-68
36140,4397,1642,1691,-49
36141,3250,1329,1360,-31
36142,5085,2063,2129,-66
36143,1126,475,491,-16
36144,1182,447,463,-16
36145,2818,1161,1203,-42
36146,2146,905,935,-30
36147,11122,4541,4687,-146
36148,984,415,437,-22
36149,365,174,175,-1
36150,1839,704,731,-27
36151,5835,2497,2584,-87
36152,458,204,214,-10
36153,2436,1005,1024,-19
36154,4404,1693,1760,-67
36155,3050,1504,1547,-43
36156,386,173,182,-9
36157,978,431,444,-13
36158,872,379,394,-15
36159,549,223,232,-9
36160,7937,3054,3136,-82
36161,1661,783,811,-28
36162,3599,1518,1541,-23
36163,5220,1964,2008,-44
36164,2955,1172,1224,-52
36165,1852,1067,1100,-33
36166,8352,3262,3362,-100
36167,1662,663,678,-15
36168,559,229,244,-15
36169,1566,607,633,-26
36170,1385,607,618,-11
36171,729,273,284,-11
36172,350,129,134,-5
36173,2782,1202,1237,-35
36174,930,367,403,-36
36175,3204,1378,1401,-23
36176,221,114,121,-7
36177,1850,755,778,-23
36178,296,143,142,1
36179,1238,502,523,-21
36180,3568,1526,1570,-44
36181,1468,577,593,-16
36182,1873,753,784,-31
36183,1003,404,422,-18
36184,2254,933,969,-36
36185,4806,2048,2125,-77
36186,1158,539,562,-23
36187,1065,472,472,0
36188,434,186,193,-7
36189,4426,1883,1923,-40
36190,1258,529,538,-9
36191,2795,1028,1052,-24
36192,1977,873,899,-26
36193,5628,2622,2691,-69
36194,3341,1386,1422,-36
36195,3874,1580,1599,-19
36196,3347,1554,1582,-28
36197,2810,1410,1457,-47
36198,578,204,208,-4
36199,562,237,236,1
36200,1252,484,506,-22
36201,5954,2497,2568,-71
36202,2022,791,811,-20
36203,4008,1894,1943,-49
36204,1216,632,658,-26
36205,1158,476,487,-11
36206,5405,2094,2188,-94
36207,1674,708,721,-13
36208,3335,1280,1334,-54
36209,4812,1894,1974,-80
36210,630,245,251,-6
36211,514,212,218,-6
36212,292,143,148,-5
36213,3124,1545,1587,-42
36214,836,368,379,-11
36215,2035,950,973,-23
36216,722,325,343,-18
36217,3139,1379,1410,-31
36218,1880,771,774,-3
36219,793,359,364,-5
36220,20448,8697,8905,-208
36221,498,202,207,-5
36222,12069,8186,8289,-103
36223,1026,455,473,-18
36224,328,153,157,-4
36225,2905,1197,1225,-28
36226,676,266,276,-10
36227,638,298,304,-6
36228,4223,1728,1782,-54
36229,520,213,225,-12
36230,9625,4039,4145,-106
36231,399,177,194,-17
36232,1226,620,637,-17
36233,2300,911,939,-28
36234,10495,4162,4273,-111
36235,5188,2308,2356,-48
36236,4524,1778,1816,-38
36237,1028,431,447,-16
36238,1696,747,759,-12
36239,4540,1840,1882,-42
36240,538,253,263,-10
36241,929,391,397,-6
36242,1196,529,548,-19
36243,957,411,430,-19
36244,3504,1402,1463,-61
36245,923,437,441,-4
36246,366,170,175,-5
36247,1786,917,930,-13
36248,1487,735,757,-22
36249,8681,3619,3745,-126
36250,1873,830,867,-37
36251,731,332,355,-23
36252,1621,648,681,-33
36253,651,259,269,-10
36254,1992,853,877,-24
36255,3652,1547,1590,-43
36256,405,156,162,-6
36257,4584,3300,3386,-86
36258,1861,758,767,-9
36259,5170,2110,2162,-52
36260,3307,1391,1442,-51
36261,1828,733,767,-34
36262,1379,571,580,-9
36263,1260,432,458,-26
36264,500,228,235,-7
36265,2657,1075,1116,-41
36266,734,323,324,-1
36267,476,204,215,-11
36268,6384,2839,2916,-77
36269,1868,754,756,-2
36270,3708,1342,1379,-37
36271,995,383,391,-8
36272,655,296,302,-6
36273,733,313,326,-13
36274,1584,619,645,-26
36275,621,256,262,-6
36276,1887,801,821,-20
36277,1354,594,601,-7
36278,18104,9930,10192,-262
36279,543,250,261,-11
36280,1165,537,542,-5
36281,727,295,301,-6
36282,293,128,136,-8
36283,1206,555,567,-12
36284,2176,887,921,-34
36285,1375,563,577,-14
36286,2980,1234,1275,-41
36287,3476,1464,1490,-26
36288,335,187,191,-4
36289,1653,759,793,-34
36290,4442,1767,1783,-16
36291,4822,1942,2003,-61
36292,2355,967,992,-25
36293,12439,4710,4862,-152
36294,1183,465,471,-6
36295,609,239,251,-12
36296,1565,692,709,-17
36297,2759,1132,1172,-40
36298,1428,576,586,-10
36299,1068,494,504,-10
36300,693,321,334,-13
36301,926,343,348,-5
36302,2020,841,856,-15
36303,2340,889,908,-19
36304,18004,7614,7851,-237
36305,2073,808,836,-28
36306,1187,550,560,-10
36307,1209,432,452,-20
36308,2651,1090,1111,-21
36309,1221,570,588,-18
36310,1045,470,490,-20
36311,718,319,330,-11
36312,1411,570,574,-4
36313,2653,1137,1158,-21
36314,1221,472,488,-16
36315,3485,1642,1666,-24
36316,430,203,209,-6
36317,3486,1645,1670,-25
36318,1116,461,477,-16
36319,7653,3203,3321,-118
36320,5609,2240,2293,-53
36321,1457,593,638,-45
36322,1685,772,789,-17
36323,2949,1189,1211,-22
36324,3246,1374,1413,-39
36325,4989,2111,2302,-191
36326,1036,422,433,-11
36327,3439,1319,1364,-45
36328,1444,543,572,-29
36329,6470,2494,2558,-64
36330,3810,1505,1563,-58
36331,3531,1510,1552,-42
36332,2031,782,810,-28
36333,592,213,222,-9
36334,6133,2482,2593,-111
36335,4068,1624,1630,-6
36336,7238,2807,2919,-112
36337,6983,2743,2825,-82
36338,3443,1493,1546,-53
36339,1859,1002,996,6
36340,808,304,314,-10
36341,2605,995,1036,-41
36342,662,298,307,-9
36343,19365,7579,7741,-162
36344,828,358,374,-16
36345,787,350,355,-5
36346,1877,800,817,-17
36347,2798,1166,1200,-34
36348,1856,767,797,-30
36349,535,222,227,-5
36350,2577,1129,1158,-29
36351,4592,1956,2020,-64
36352,990,448,458,-10
36353,3225,1315,1339,-24
36354,4146,2359,2424,-65
36355,1358,644,685,-41
36356,4629,1765,1830,-65
36357,10877,4343,4454,-111
36358,59878,24067,24673,-606
36359,2149,923,950,-27
36360,6029,2401,2482,-81
36361,2981,1512,1570,-58
36362,832,372,386,-14
36363,577,221,228,-7
36364,1021,411,426,-15
36365,1597,689,694,-5
36366,1930,744,770,-26
36367,361,187,193,-6
36368,42043,16394,16548,-154
36369,2348,1014,1056,-42
36370,437,168,172,-4
36371,24088,9661,9922,-261
36372,1965,767,799,-32
36373,5900,2435,2527,-92
36374,1457,578,602,-24
36375,1225,516,550,-34
36376,1982,789,806,-17
